5000, 2, 34.9989
5000, 2, 33.9253
5000, 2, 33.087
5000, 2, 33.5305
5000, 2, 34.0031
5000, 2, 33.3833
5000, 2, 32.9314
5000, 2, 34.0261
5000, 2, 34.212
5000, 2, 33.8588
5000, 4, 23.6061
5000, 4, 21.4141
5000, 4, 23.0478
5000, 4, 22.3183
5000, 4, 22.7089
5000, 4, 21.9662
5000, 4, 21.6118
5000, 4, 21.52
5000, 4, 22.6487
5000, 4, 22.3525
5000, 8, 17.8058
5000, 8, 18.0613
5000, 8, 17.259
5000, 8, 18.2322
5000, 8, 17.3495
5000, 8, 18.1347
5000, 8, 16.7546
5000, 8, 17.8491
5000, 8, 17.9608
5000, 8, 18.3075
5000, 16, 20.8075
5000, 16, 19.4486
5000, 16, 18.938
5000, 16, 19.8854
5000, 16, 19.5874
5000, 16, 19.2426
5000, 16, 18.7095
5000, 16, 33.343
5000, 16, 19.4731
5000, 16, 20.1308
5000, 32, 30.469
5000, 32, 31.3445
5000, 32, 30.8731
5000, 32, 31.3026
5000, 32, 29.991
5000, 32, 32.0799
5000, 32, 31.6992
5000, 32, 31.9535
5000, 32, 29.4114
5000, 32, 30.4569
5000, 64, 56.1685
5000, 64, 59.0655
5000, 64, 58.3432
5000, 64, 80.4901
5000, 64, 58.5259
5000, 64, 56.9435
5000, 64, 64.521
5000, 64, 59.1074
5000, 64, 55.9078
5000, 64, 56.0305
5000, 128, 145.445
5000, 128, 105.366
5000, 128, 101.85
5000, 128, 94.7559
5000, 128, 95.5655
5000, 128, 92.6049
5000, 128, 91.6554
5000, 128, 100.665
5000, 128, 95.8645
5000, 128, 94.2783
5000, 256, 275.446
5000, 256, 335.843
5000, 256, 296.261
5000, 256, 399.82
5000, 256, 278.435
5000, 256, 244.393
5000, 256, 290.426
5000, 256, 359.629
5000, 256, 367.937
5000, 256, 486.862
10000, 2, 111.775
10000, 2, 110.599
10000, 2, 110.33
10000, 2, 108.724
10000, 2, 110.705
10000, 2, 109.433
10000, 2, 111.037
10000, 2, 109.621
10000, 2, 109.965
10000, 2, 109.76
10000, 4, 61.7345
10000, 4, 60.7683
10000, 4, 61.0067
10000, 4, 63.1719
10000, 4, 62.3423
10000, 4, 60.5535
10000, 4, 61.8026
10000, 4, 62.6695
10000, 4, 61.1759
10000, 4, 61.391
10000, 8, 37.7814
10000, 8, 37.7276
10000, 8, 39.383
10000, 8, 38.1925
10000, 8, 39.1814
10000, 8, 38.5285
10000, 8, 39.2163
10000, 8, 38.7201
10000, 8, 38.9452
10000, 8, 39.239
10000, 16, 32.2399
10000, 16, 30.0711
10000, 16, 30.2411
10000, 16, 31.0294
10000, 16, 30.2257
10000, 16, 30.957
10000, 16, 30.7717
10000, 16, 30.8341
10000, 16, 31.5956
10000, 16, 30.7848
10000, 32, 49.0968
10000, 32, 59.9484
10000, 32, 37.1948
10000, 32, 38.3309
10000, 32, 37.2987
10000, 32, 48.3514
10000, 32, 36.6162
10000, 32, 35.64
10000, 32, 36.7081
10000, 32, 36.7621
10000, 64, 79.066
10000, 64, 90.4255
10000, 64, 78.5157
10000, 64, 65.9558
10000, 64, 63.5315
10000, 64, 64.8133
10000, 64, 70.8162
10000, 64, 65.7156
10000, 64, 69.3431
10000, 64, 65.0059
10000, 128, 155.448
10000, 128, 130.774
10000, 128, 136.882
10000, 128, 145.675
10000, 128, 131.493
10000, 128, 124.074
10000, 128, 192.54
10000, 128, 144.529
10000, 128, 107.273
10000, 128, 102.454
10000, 256, 365.429
10000, 256, 369.894
10000, 256, 383.556
10000, 256, 471.87
10000, 256, 292.141
10000, 256, 423.723
10000, 256, 493.491
10000, 256, 355.797
10000, 256, 474.644
10000, 256, 327.977
50000, 2, 1194.87
50000, 2, 1193
50000, 2, 1196.77
50000, 2, 1194.47
50000, 2, 1191.72
50000, 2, 1194.62
50000, 2, 1189.69
50000, 2, 1190.73
50000, 2, 1193.19
50000, 2, 1125.49
50000, 4, 553.977
50000, 4, 550.672
50000, 4, 549.235
50000, 4, 549.2
50000, 4, 554.002
50000, 4, 549.912
50000, 4, 549.876
50000, 4, 550.249
50000, 4, 550.55
50000, 4, 551.268
50000, 8, 274.369
50000, 8, 275.574
50000, 8, 277.493
50000, 8, 270.454
50000, 8, 279.758
50000, 8, 274.675
50000, 8, 274.338
50000, 8, 271.437
50000, 8, 271.836
50000, 8, 294.377
50000, 16, 149.334
50000, 16, 152.383
